"","gsector","datadate","Mkt.Cap"
"7578",55,20161111,223803427160
"7579",55,20161114,223753969060
"7580",55,20161115,227736322260
"7581",55,20161116,225575356360
"7582",55,20161117,224709180840
"7583",55,20161118,224134635460
"7584",55,20161121,226611999820
"7585",55,20161122,226619597940
"7586",55,20161123,225491812300
"7587",55,20161125,228141653220
"7588",55,20161128,232085522580
"7589",55,20161129,233577010440
"7590",55,20161130,226074531200
"7591",55,20161201,223895707820
"7592",55,20161202,226627384060
"7593",55,20161205,227240058660
"7594",55,20161206,226622459140
"7595",55,20161207,229703722040
"7596",55,20161208,230240173340
"7597",55,20161209,232625285940
"7598",55,20161212,234516427860
"7599",55,20161213,237473987680
"7600",55,20161214,232658617380
"7601",55,20161215,234323699720
"7602",55,20161216,236840040260
"7603",55,20161219,237957179780
"7604",55,20161220,237986280700
"7605",55,20161221,236992606120
"7606",55,20161222,238182400680
"7607",55,20161223,238269802480
"7608",55,20161227,238195450900
"7609",55,20161228,236814971900
"7610",55,20161229,239566732400
"7611",55,20161230,238315103700
"7612",55,20170103,237407919680
"7613",55,20170104,237700412080
"7614",55,20170105,237955630720
"7615",55,20170106,238409524780
"7616",55,20170109,235725497640
"7617",55,20170110,235213745380
"7618",55,20170111,236798094200
"7619",55,20170112,237225116800
"7620",55,20170113,236547444100
"7621",55,20170117,239166029180
"7622",55,20170118,238860394000
"7623",55,20170119,237372053740
"7624",55,20170120,237679150060
"7625",55,20170123,236429325380
"7626",55,20170124,236065787540
"7627",55,20170125,236432764380
"7628",55,20170126,236340867540
"7629",55,20170127,236993535800
"7630",55,20170130,237598863080
"7631",55,20170131,241340719700
"7632",55,20170201,235977094060
"7633",55,20170202,237322674720
"7634",55,20170203,237405150220
"7635",55,20170206,237465171160
"7636",55,20170207,238091014100
"7637",55,20170208,239966433060
"7638",55,20170209,237132468480
"7639",55,20170210,238864720760
"7640",55,20170213,239985110060
"7641",55,20170214,238894485220
"7642",55,20170215,236865675820
"7643",55,20170216,239388402240
"7644",55,20170217,240215182580
"7645",55,20170221,242786663920
"7646",55,20170222,244772100010
"7647",55,20170223,247291498930
"7648",55,20170224,251364980420
"7649",55,20170227,249878587790
"7650",55,20170228,252153061720
"7651",55,20170301,248756553170
"7652",55,20170302,250964036380
"7653",55,20170303,250126088950
"7654",55,20170306,249462056190
"7655",55,20170307,249479591790
"7656",55,20170308,246329252620
"7657",55,20170309,245461271250
"7658",55,20170310,247283964830
"7659",55,20170313,247967073000
"7660",55,20170314,248039963350
"7661",55,20170315,251743626330
"7662",55,20170316,249168927110
"7663",55,20170317,250181680010
"7664",55,20170320,248683667200
"7665",55,20170321,252502236810
"7666",55,20170322,253134020010
"7667",55,20170323,252011595450
"7668",55,20170324,252758265030
"7669",55,20170327,251295700810
"7670",55,20170328,251190634930
"7671",55,20170329,250435253400
"7672",55,20170330,248382148880
"7673",55,20170331,248942581830
"7674",55,20170403,249411495990
"7675",55,20170404,250160013470
"7676",55,20170405,251571082250
"7677",55,20170406,251017205070
"7678",55,20170407,249293756200
"7679",55,20170410,249824912210
"7680",55,20170411,249293839990
"7681",55,20170412,250951205780
"7682",55,20170413,250245955090
"7683",55,20170417,251100453650
"7684",55,20170418,251642988430
"7685",55,20170419,250156245080
"7686",55,20170420,249289903920
"7687",55,20170421,250725991270
"7688",55,20170424,251795527380
"7689",55,20170425,251340440830
"7690",55,20170426,250747509020
"7691",55,20170427,251450079890
"7692",55,20170428,250562218240
"7693",55,20170501,249223015860
"7694",55,20170502,250122521820
"7695",55,20170503,248644683970
"7696",55,20170504,250313375050
"7697",55,20170505,251771944820
"7698",55,20170508,252095036980
"7699",55,20170509,249645049170
"7700",55,20170510,250296630660
"7701",55,20170511,250464883510
"7702",55,20170512,252111032690
"7703",55,20170515,253114996250
"7704",55,20170516,251394840970
"7705",55,20170517,252197448960
"7706",55,20170518,253626442730
"7707",55,20170519,254134996030
"7708",55,20170522,256404902050
"7709",55,20170523,256758194550
"7710",55,20170524,258658937540
"7711",55,20170525,259982178690
"7712",55,20170526,259731397280
"7713",55,20170530,260276593360
"7714",55,20170531,260949472520
"7715",55,20170601,262778527440
"7716",55,20170602,262900841640
"7717",55,20170605,261685064050
"7718",55,20170606,261500496940
"7719",55,20170607,262250813820
"7720",55,20170608,260264950950
"7721",55,20170609,259835195140
"7722",55,20170612,259533958810
"7723",55,20170613,260230130760
"7724",55,20170614,261729644180
"7725",55,20170615,263234901920
"7726",55,20170616,264217117970
"7727",55,20170619,263285949210
"7728",55,20170620,263326447740
"7729",55,20170621,261302008210
"7730",55,20170622,260377669310
"7731",55,20170623,259854447660
"7732",55,20170626,261962320460
"7733",55,20170627,258760134530
"7734",55,20170628,256352852320
"7735",55,20170629,254030190980
"7736",55,20170630,253331900840
"7737",55,20170703,252122047530
"7738",55,20170705,251019714840
"7739",55,20170706,251392811030
"7740",55,20170707,251877450360
"7741",55,20170710,251941588890
"7742",55,20170711,252036924510
"7743",55,20170712,253509710620
"7744",55,20170713,251981497800
"7745",55,20170714,253546930000
"7746",55,20170717,254080406820
"7747",55,20170718,254786750190
"7748",55,20170719,255441748680
"7749",55,20170720,256899319940
"7750",55,20170721,258340768810
"7751",55,20170724,255925592020
"7752",55,20170725,254767372070
"7753",55,20170726,257720937530
"7754",55,20170727,258651381830
"7755",55,20170728,258763543950
"7756",55,20170731,259847349670
"7757",55,20170801,260974294280
"7758",55,20170802,262928086240
"7759",55,20170803,266396310960
"7760",55,20170804,264975775800
"7761",55,20170807,265136406540
"7762",55,20170808,265632429820
"7763",55,20170809,264464220900
"7764",55,20170810,264808016560
"7765",55,20170811,263175136740
"7766",55,20170814,264384284680
"7767",55,20170815,266079409560
"7768",55,20170816,266636715160
"7769",55,20170817,264030492440
"7770",55,20170818,266127364280
"7771",55,20170821,266504687880
"7772",55,20170822,266733888020
"7773",55,20170823,266738797800
"7774",55,20170824,266653963140
"7775",55,20170825,268002908120
"7776",55,20170828,268551632620
"7777",55,20170829,268378894800
"7778",55,20170830,266930661060
"7779",55,20170831,266939691360
"7780",55,20170901,266028903080
"7781",55,20170905,267166980320
"7782",55,20170906,265873256260
"7783",55,20170907,267997651100
"7784",55,20170908,268748912240
"7785",55,20170911,271749048220
"7786",55,20170912,267207940780
"7787",55,20170913,266117776120
"7788",55,20170914,269245945720
"7789",55,20170915,269340826100
"7790",55,20170918,266251183880
"7791",55,20170919,265560404680
"7792",55,20170920,263229499860
"7793",55,20170921,263065159500
"7794",55,20170922,261585488420
"7795",55,20170925,263724757620
"7796",55,20170926,263383079280
"7797",55,20170927,260878776260
"7798",55,20170928,262270441000
"7799",55,20170929,262220855000
"7800",55,20171002,262947137480
"7801",55,20171003,261515062840
"7802",55,20171004,263974391820
"7803",55,20171005,263843243440
"7804",55,20171006,263990009500
"7805",55,20171009,264162890260
"7806",55,20171010,266918233320
"7807",55,20171011,268299345940
"7808",55,20171012,270213889960
"7809",55,20171013,270499009200
"7810",55,20171016,272068342080
"7811",55,20171017,272761755000
"7812",55,20171018,272469504580
"7813",55,20171019,275221741540
"7814",55,20171020,275473417520
"7815",55,20171023,275691470520
"7816",55,20171024,276293222940
"7817",55,20171025,275471471920
"7818",55,20171026,275114701400
"7819",55,20171027,277308168340
"7820",55,20171030,277808076840
"7821",55,20171031,277674311680
"7822",55,20171101,276261461380
"7823",55,20171102,277042355840
"7824",55,20171103,277615648840
"7825",55,20171106,275687675120
"7826",55,20171107,279599419000
"7827",55,20171108,279010280760
"7828",55,20171109,279745228180
"7829",55,20171110,278409448100
"7830",55,20171113,281753878700
"7831",55,20171114,284779793240
"7832",55,20171115,282554368780
"7833",55,20171116,280899946620
"7834",55,20171117,278462789080
"7835",55,20171120,278692107660
"7836",55,20171121,279233934960
"7837",55,20171122,279297645400
"7838",55,20171124,279989576880
"7839",55,20171127,281188326560
"7840",55,20171128,282487971300
"7841",55,20171129,281870499700
"7842",55,20171130,282336762580
"7843",55,20171201,281418153760
"7844",55,20171204,279580635200
"7845",55,20171205,278419183360
"7846",55,20171206,280341785380
"7847",55,20171207,280483452960
"7848",55,20171208,281076435220
"7849",55,20171211,283028758820
"7850",55,20171212,279312956840
"7851",55,20171213,280376296400
"7852",55,20171214,280792541840
"7853",55,20171215,281263317080
"7854",55,20171218,276972515480
"7855",55,20171219,272367419000
"7856",55,20171220,270878021500
"7857",55,20171221,270755942220
"7858",55,20171222,269506830920
"7859",55,20171226,268139391180
"7860",55,20171227,269397376220
"7861",55,20171228,270695306880
"7862",55,20171229,270612525380
"7863",55,20180102,268226633380
"7864",55,20180103,263728696300
"7865",55,20180104,261946356660
"7866",55,20180105,261864428220
"7867",55,20180108,264210173100
"7868",55,20180109,261474668630
"7869",55,20180110,258597150570
"7870",55,20180111,257702899270
"7871",55,20180112,256747513340
"7872",55,20180116,255979303850
"7873",55,20180117,257737558220
"7874",55,20180118,255447369590
"7875",55,20180119,253799268970
"7876",55,20180122,253435308870
"7877",55,20180123,256658315730
"7878",55,20180124,254654354020
"7879",55,20180125,258591571410
"7880",55,20180126,259801055560
"7881",55,20180129,256683310830
"7882",55,20180130,257592257600
"7883",55,20180131,260986222360
"7884",55,20180201,257121858620
"7885",55,20180202,256239520840
"7886",55,20180205,253110961090
"7887",55,20180206,248925285010
"7888",55,20180207,247487429900
"7889",55,20180208,245721263190
"7890",55,20180209,250939106560
"7891",55,20180212,253547496990
"7892",55,20180213,253902725560
"7893",55,20180214,250407098100
"7894",55,20180215,255505530340
"7895",55,20180216,256500422560
"7896",55,20180220,253565692710
"7897",55,20180221,250612799880
"7898",55,20180222,251327873680
"7899",55,20180223,257637729910
"7900",55,20180226,257429782590
"7901",55,20180227,252922159670
"7902",55,20180228,251790771170
"7903",55,20180301,252163629530
"7904",55,20180302,252137931430
"7905",55,20180305,256818227230
"7906",55,20180306,253102086250
"7907",55,20180307,251823876510
"7908",55,20180308,253242280080
"7909",55,20180309,254002929880
"7910",55,20180312,254230695660
"7911",55,20180313,254007310550
"7912",55,20180314,257129828960
"7913",55,20180315,255441099260
"7914",55,20180316,257745482240
"7915",55,20180319,255711941580
"7916",55,20180320,254823621870
"7917",55,20180321,253779542650
"7918",55,20180322,254985696390
"7919",55,20180323,251450439670
"7920",55,20180326,254502591600
"7921",55,20180327,257683441000
"7922",55,20180328,257061729410
"7923",55,20180329,257834622410
"7924",55,20180402,255724187780
"7925",55,20180403,256251198710
"7926",55,20180404,257127905990
"7927",55,20180405,259226222330
"7928",55,20180406,257019867140
"7929",55,20180409,257284851890
"7930",55,20180410,255497363590
"7931",55,20180411,254415065840
"7932",55,20180412,250946327970
"7933",55,20180413,252456178310
"7934",55,20180416,256156557340
"7935",55,20180417,258902430960
"7936",55,20180418,258306174050
"7937",55,20180419,258508368020
"7938",55,20180420,255886386730
"7939",55,20180423,256054929860
"7940",55,20180424,257602157060
"7941",55,20180425,257532010490
"7942",55,20180426,260084311450
"7943",55,20180427,262423095560
"7944",55,20180430,261850773640
"7945",55,20180501,261244723470
"7946",55,20180502,262030827000
"7947",55,20180503,261742005490
"7948",55,20180504,262333086590
"7949",55,20180507,261023885110
"7950",55,20180508,255145487870
"7951",55,20180509,252799387770
"7952",55,20180510,256524221150
"7953",55,20180511,257299628140
"7954",55,20180514,256008240600
"7955",55,20180515,254460683620
"7956",55,20180516,251819170400
"7957",55,20180517,249391063730
"7958",55,20180518,248091897210
"7959",55,20180521,250977017600
"7960",55,20180522,251276547700
"7961",55,20180523,253157032840
"7962",55,20180524,254744420090
"7963",55,20180525,255887868570
"7964",55,20180529,256986236880
"7965",55,20180530,259033550160
"7966",55,20180531,259524939640
"7967",55,20180601,255844923340
"7968",55,20180604,253269367520
"7969",55,20180605,251769937600
"7970",55,20180606,246895956130
"7971",55,20180607,248378276300
"7972",55,20180608,248426961840
"7973",55,20180611,246951309420
"7974",55,20180612,250395134580
"7975",55,20180613,250101049050
"7976",55,20180614,253496826770
"7977",55,20180615,255587141080
"7978",55,20180618,256235688920
"7979",55,20180619,259343142350
"7980",55,20180620,259406597710
"7981",55,20180621,260223764800
"7982",55,20180622,261842308200
"7983",55,20180625,265739713940
"7984",55,20180626,265146730700
"7985",55,20180627,267002839100
"7986",55,20180628,266575415800
"7987",55,20180629,266663233170
"7988",55,20180702,269136098930
"7989",55,20180703,269534715860
"7990",55,20180705,271039512090
"7991",55,20180706,273131203500
"7992",55,20180709,264820012430
"7993",55,20180710,268379372400
"7994",55,20180711,270458195930
"7995",55,20180712,271022350200
"7996",55,20180713,271564734730
"7997",55,20180716,271111057790
"7998",55,20180717,271398326580
"7999",55,20180718,270496800840
"8000",55,20180719,273442385080
"8001",55,20180720,271860189940
"8002",55,20180723,270076647380
"8003",55,20180724,270839629800
"8004",55,20180725,270193683100
"8005",55,20180726,272307848420
"8006",55,20180727,271380769240
"8007",55,20180730,270310194780
"8008",55,20180731,273237114050
"8009",55,20180801,271091146770
"8010",55,20180802,272700064420
"8011",55,20180803,276497549600
"8012",55,20180806,276059925170
"8013",55,20180807,275510780560
"8014",55,20180808,272671433200
"8015",55,20180809,273939213530
"8016",55,20180810,272890219730
"8017",55,20180813,272979234890
"8018",55,20180814,273739078730
"8019",55,20180815,275678672460
"8020",55,20180816,278187846290
"8021",55,20180817,278777134380
"8022",55,20180820,277425760310
"8023",55,20180821,275373202100
"8024",55,20180822,273498017210
"8025",55,20180823,273201404510
"8026",55,20180824,274470229580
"8027",55,20180827,272273640480
"8028",55,20180828,270871006830
"8029",55,20180829,271948870540
"8030",55,20180830,272153924850
"8031",55,20180831,270977419570
"8032",55,20180904,271755372400
"8033",55,20180905,275547412410
"8034",55,20180906,277923744330
"8035",55,20180907,274153426080
"8036",55,20180910,275104197980
"8037",55,20180911,273455372770
"8038",55,20180912,273123788230
"8039",55,20180913,275892016650
"8040",55,20180914,274170987470
"8041",55,20180917,275499339370
"8042",55,20180918,275286384360
"8043",55,20180919,269086446600
"8044",55,20180920,269044115740
"8045",55,20180921,270504732910
"8046",55,20180924,268314906160
"8047",55,20180925,264759768440
"8048",55,20180926,262199737480
"8049",55,20180927,264729476200
"8050",55,20180928,268378148800
"8051",55,20181001,266970571150
"8052",55,20181002,270041607430
"8053",55,20181003,266732900930
"8054",55,20181004,268332907450
"8055",55,20181005,272893608180
"8056",55,20181008,275020218830
"8057",55,20181009,275746315620
"8058",55,20181010,274295644770
"8059",55,20181011,269073853380
"8060",55,20181012,269154694920
"8061",55,20181015,270308333740
"8062",55,20181016,272824027530
"8063",55,20181017,271824469340
"8064",55,20181018,272558253690
"8065",55,20181019,277136365980
"8066",55,20181022,275820421740
"8067",55,20181023,274171091700
"8068",55,20181024,282474846150
"8069",55,20181025,278174806050
"8070",55,20181026,274015240520
"8071",55,20181029,278350272200
"8072",55,20181030,279619054020
"8073",55,20181031,275982303620
"8074",55,20181101,273370249130
"8075",55,20181102,272285506130
"8076",55,20181105,275790969080
"8077",55,20181106,277523971270
"8078",55,20181107,281516558430
"8079",55,20181108,281114672320
"8080",55,20181109,284440239680
"8081",55,20181112,287117927910
"8082",55,20181113,288466924790
"8083",55,20181114,286861545410
"8084",55,20181115,287751630890
"8085",55,20181116,288840447230
"8086",55,20181119,291196773790
"8087",55,20181120,289403580130
"8088",55,20181121,284298295820
"8089",55,20181123,284893924230
"8090",55,20181126,285763957810
"8091",55,20181127,287786958080
"8092",55,20181128,287439579290
"8093",55,20181129,287564455710
"8094",55,20181130,292451139180
"8095",55,20181203,294237689310
"8096",55,20181204,294713286770
"8097",55,20181206,293647000660
"8098",55,20181207,294932832270
"8099",55,20181210,295902928520
"8100",55,20181211,296509695710
"8101",55,20181212,293647405520
"8102",55,20181213,296131752300
"8103",55,20181214,296017140430
"8104",55,20181217,286761684370
"8105",55,20181218,286053427720
"8106",55,20181219,285046314490
"8107",55,20181220,286239069840
"8108",55,20181221,285644975090
"8109",55,20181224,273485801420
"8110",55,20181226,277562319460
"8111",55,20181227,280171030680
"8112",55,20181228,280520624690
"8113",55,20181231,280310287760
"8114",55,20190102,282668498030
"8115",55,20190103,282876995570
"8116",55,20190104,286761474950
"8117",55,20190107,285833505020
"8118",55,20190108,289796485660
"8119",55,20190109,287683385240
"8120",55,20190110,290632516270
"8121",55,20190111,289051394970
"8122",55,20190114,283631165920
"8123",55,20190115,288411926330
"8124",55,20190116,288645133540
"8125",55,20190117,289691997300
"8126",55,20190118,290034782680
"8127",55,20190122,290533179560
"8128",55,20190123,293615629110
"8129",55,20190124,294704563290
"8130",55,20190125,290229463700
"8131",55,20190128,290849950790
"8132",55,20190129,291477204750
"8133",55,20190130,293450676420
"8134",55,20190131,299715621780
"8135",55,20190201,299333778720
"8136",55,20190204,299882187600
"8137",55,20190205,300854160650
"8138",55,20190206,300515273030
"8139",55,20190207,304911099200
"8140",55,20190208,306151177780
"8141",55,20190211,306200790080
"8142",55,20190212,306925601540
"8143",55,20190213,306134336500
"8144",55,20190214,305662567710
"8145",55,20190215,306134051260
"8146",55,20190219,307608269080
"8147",55,20190220,309505513000
"8148",55,20190221,311960179640
"8149",55,20190222,313901241610
"8150",55,20190225,312375992920
"8151",55,20190226,310920889970
"8152",55,20190227,310793177730
"8153",55,20190228,311917189950
"8154",55,20190301,313334158530
"8155",55,20190304,314334307880
"8156",55,20190305,314201854690
"8157",55,20190306,314247819750
"8158",55,20190307,315147843960
"8159",55,20190308,316302260500
"8160",55,20190311,318080917720
"8161",55,20190312,319520797430
"8162",55,20190313,319788007020
"8163",55,20190314,319702543000
"8164",55,20190315,321067335070
"8165",55,20190318,319714990100
"8166",55,20190319,315373860020
"8167",55,20190320,316234106620
"8168",55,20190321,318440974330
"8169",55,20190322,321285532400
"8170",55,20190325,321791540320
"8171",55,20190326,324553104700
"8172",55,20190327,322785561790
"8173",55,20190328,318440063220
"8174",55,20190329,321050494270
"8175",60,20151231,338892324510
"8176",60,20160104,334718942960
"8177",60,20160105,341492506360
"8178",60,20160106,340594124430
"8179",60,20160107,334971307100
"8180",60,20160108,331043906284.2
"8181",60,20160111,333576569615.5
"8182",60,20160112,332535966530
"8183",60,20160113,328551469754
"8184",60,20160114,329168847810
"8185",60,20160115,325330978160
"8186",60,20160119,327773282860.3
"8187",60,20160120,317071954750
"8188",60,20160121,318833670490
"8189",60,20160122,326904817120
"8190",60,20160125,325321953310
"8191",60,20160126,332386046660
"8192",60,20160127,325487398720
"8193",60,20160128,323323200010
"8194",60,20160129,327745957918.6
"8195",60,20160201,330111014620.3
"8196",60,20160202,327381098051.5
"8197",60,20160203,329504989480
"8198",60,20160204,329069908309.7
"8199",60,20160205,321132669514
"8200",60,20160208,312150316140.3
"8201",60,20160209,307053618050.3
"8202",60,20160210,309916357355
"8203",60,20160211,306779999354.9
"8204",60,20160212,310048109494.9
"8205",60,20160216,315092242660
"8206",60,20160217,318485251830
"8207",60,20160218,321389672383.6
"8208",60,20160219,323891342833.6
"8209",60,20160222,326527619000
"8210",60,20160223,325929740490.3
"8211",60,20160224,325328333970
"8212",60,20160225,330927548447.9
"8213",60,20160226,329125226770
"8214",60,20160229,331213002726.5
"8215",60,20160301,336898023870
"8216",60,20160302,338945945276.9
"8217",60,20160303,339513294210
"8218",60,20160304,339508368700
"8219",60,20160307,339413140240
"8220",60,20160308,337281272290
"8221",60,20160309,338952996780
"8222",60,20160310,338291867864.6
"8223",60,20160311,345976816390
"8224",60,20160314,345011458840
"8225",60,20160315,346074550470
"8226",60,20160316,349001781710
"8227",60,20160317,354117610493.3
"8228",60,20160318,353297970196
"8229",60,20160321,350163026536
"8230",60,20160322,350163152958.8
"8231",60,20160323,349545004098.8
"8232",60,20160324,349430186700
"8233",60,20160328,353015404430.3
"8234",60,20160329,359376581990
"8235",60,20160330,357946220330
"8236",60,20160331,360047286170
"8237",60,20160401,360910174300
"8238",60,20160404,361074899930
"8239",60,20160405,358071194220
"8240",60,20160406,358584524608.4
"8241",60,20160407,356637861870
"8242",60,20160408,358401084430
"8243",60,20160411,356392894249.6
"8244",60,20160412,358628044882.5
"8245",60,20160413,356058882470
"8246",60,20160414,353227838853.5
"8247",60,20160415,355567603258
"8248",60,20160418,358311453999.7
"8249",60,20160419,358055478160.6
"8250",60,20160420,351974825840
"8251",60,20160421,344738814380
"8252",60,20160422,349106991941.1
"8253",60,20160425,352198040881.1
"8254",60,20160426,352143983010
"8255",60,20160427,350503592220
"8256",60,20160428,350824332970
"8257",60,20160429,347964466630
"8258",60,20160502,353601980570
"8259",60,20160503,354133536095
"8260",60,20160504,360094504610
"8261",60,20160505,360046889370
"8262",60,20160506,363214231920
"8263",60,20160509,366836358428.9
"8264",60,20160510,368162038490
"8265",60,20160511,359671641170
"8266",60,20160512,362936180172
"8267",60,20160513,358598312012
"8268",60,20160516,362529761482
"8269",60,20160517,356520434504.1
"8270",60,20160518,352014088494.1
"8271",60,20160519,348467899780
"8272",60,20160520,350720945710
"8273",60,20160523,350782619040
"8274",60,20160524,354478555860
"8275",60,20160525,354513556346.1
"8276",60,20160526,355271223413.5
"8277",60,20160527,356467569000
"8278",60,20160531,355985236261.9
"8279",60,20160601,355652750561.9
"8280",60,20160602,356656277170
"8281",60,20160603,358636343640
"8282",60,20160606,356337694425.9
"8283",60,20160607,358429812645.9
"8284",60,20160608,359444020106.7
"8285",60,20160609,359481512950
"8286",60,20160610,358002918330.3
"8287",60,20160613,358298028430.3
"8288",60,20160614,357428555748.9
"8289",60,20160615,360863284258.9
"8290",60,20160616,363718191887.5
"8291",60,20160617,362388697160
"8292",60,20160620,362229667020
"8293",60,20160621,364581927920
"8294",60,20160622,364059895440
"8295",60,20160623,365404553010
"8296",60,20160624,361959909150
"8297",60,20160627,364553566550
"8298",60,20160628,371576806290
"8299",60,20160629,375185992080.3
"8300",60,20160630,378272899631.9
"8301",60,20160701,378082716730
"8302",60,20160705,383060391590
"8303",60,20160706,381105636090
"8304",60,20160707,376671340570
"8305",60,20160708,382893027670
"8306",60,20160711,383641737767
"8307",60,20160712,383156095730
"8308",60,20160713,385391468510
"8309",60,20160714,382127964140
"8310",60,20160715,381601802850
"8311",60,20160718,381800401945
"8312",60,20160719,383438695620
"8313",60,20160720,382255319140
"8314",60,20160721,382038082030
"8315",60,20160722,385346158290.7
"8316",60,20160725,384235320040
"8317",60,20160726,382650083450
"8318",60,20160727,378204197810
"8319",60,20160728,383047470770
"8320",60,20160729,387316974320.3
"8321",60,20160801,389462454900
"8322",60,20160802,383094903496.4
"8323",60,20160803,380210193560
"8324",60,20160804,378299648640
"8325",60,20160805,377550971230
"8326",60,20160808,378053353690.3
"8327",60,20160809,380874548082.6
"8328",60,20160810,380166883620
"8329",60,20160811,376414939620
"8330",60,20160812,377627441810
"8331",60,20160815,376688561550
"8332",60,20160816,372636451790
"8333",60,20160817,374100474900
"8334",60,20160818,373093407200
"8335",60,20160819,370249844409.9
"8336",60,20160822,371685179500
"8337",60,20160823,371380007820.3
"8338",60,20160824,370318218360
"8339",60,20160825,371847208120
"8340",60,20160826,368001305350
"8341",60,20160829,371682922240
"8342",60,20160830,370645908280
"8343",60,20160831,370730649920
"8344",60,20160901,370976237510.5
"8345",60,20160902,373508482390
"8346",60,20160906,376891443730
"8347",60,20160907,378676644325
"8348",60,20160908,374015337970
"8349",60,20160909,360223250950
"8350",60,20160912,364533869800
"8351",60,20160913,355697535940
"8352",60,20160914,357052623999.7
"8353",60,20160915,358401308930
"8354",60,20160916,358093630630
"8355",60,20160919,361663806720
"8356",60,20160920,361132546850
"8357",60,20160921,365687542237
"8358",60,20160922,370615109880
"8359",60,20160923,371382420800
"8360",60,20160926,372688484468.3
"8361",60,20160927,369882075952.5
"8362",60,20160928,372007083666.2
"8363",60,20160929,367284454537
"8364",60,20160930,365175015190
"8365",60,20161003,357935210126.1
"8366",60,20161004,351806122104.5
"8367",60,20161005,345481903330
"8368",60,20161006,346005870610
"8369",60,20161007,345061955879.7
"8370",60,20161010,346332487570
"8371",60,20161011,343497236090
"8372",60,20161012,347936773703.2
"8373",60,20161013,349752052120
"8374",60,20161014,348706862710
"8375",60,20161017,349254575540
"8376",60,20161018,351427741860
"8377",60,20161019,351920549263.5
"8378",60,20161020,351212994010
"8379",60,20161021,351081458450
"8380",60,20161024,352098364630
"8381",60,20161025,351583424770.3
"8382",60,20161026,347073087130
"8383",60,20161027,338378972610.4
"8384",60,20161028,341470779720
"8385",60,20161031,346580023180
"8386",60,20161101,339862968600
"8387",60,20161102,335667324480
"8388",60,20161103,333533967470
"8389",60,20161104,336818591966.3
"8390",60,20161107,342024844630
"8391",60,20161108,344394637810
"8392",60,20161109,335717626024.9
"8393",60,20161110,329615166444.9
"8394",60,20161111,329427911100
"8395",60,20161114,335648476890
"8396",60,20161115,333067158820
"8397",60,20161116,332979846550.3
"8398",60,20161117,328842562287.6
"8399",60,20161118,329741420470
"8400",60,20161121,328128102241.8
"8401",60,20161122,333418330910
"8402",60,20161123,330572394830
"8403",60,20161125,332167442290
"8404",60,20161128,334460878350
"8405",60,20161129,337206472531.1
"8406",60,20161130,333352157161.1
"8407",60,20161201,327110096360
"8408",60,20161202,330450151587
"8409",60,20161205,332916274637
"8410",60,20161206,333946945860
"8411",60,20161207,341895350620
"8412",60,20161208,343516361770
"8413",60,20161209,343164174010
"8414",60,20161212,346716848870
"8415",60,20161213,348105556030.4
"8416",60,20161214,340646710020
"8417",60,20161215,338493001586.8
"8418",60,20161216,342941706180
"8419",60,20161219,346741502790.3
"8420",60,20161220,346766863260
"8421",60,20161221,341905991788.9
"8422",60,20161222,341912461076.3
"8423",60,20161223,342483810820
"8424",60,20161227,343552624730
"8425",60,20161228,340786088917.2
"8426",60,20161229,344080672387.2
"8427",60,20161230,347322079390
"8428",60,20170103,348468083521.3
"8429",60,20170104,352659585839
"8430",60,20170105,355683876024.1
"8431",60,20170106,356374469620
"8432",60,20170109,354512518769.7
"8433",60,20170110,350019044970
"8434",60,20170111,347838201458.4
"8435",60,20170112,349571050475
"8436",60,20170113,348692746860
"8437",60,20170117,351605144560
"8438",60,20170118,351884175550.2
"8439",60,20170119,348889244840
"8440",60,20170120,351514606430
"8441",60,20170123,353316767220
"8442",60,20170124,353013882980
"8443",60,20170125,349786881348.7
"8444",60,20170126,349558007340.3
"8445",60,20170127,346235353890
"8446",60,20170130,345087712421.5
"8447",60,20170131,348161563573.4
"8448",60,20170201,343542575460
"8449",60,20170202,347925123230
"8450",60,20170203,349420344528
"8451",60,20170206,347607892100
"8452",60,20170207,346537278420
"8453",60,20170208,349765485591.5
"8454",60,20170209,349719874950
"8455",60,20170210,351472928519.7
"8456",60,20170213,352778361020
"8457",60,20170214,350511083519.6
"8458",60,20170215,348958995910
"8459",60,20170216,350687093830
"8460",60,20170217,351773627830
"8461",60,20170221,355790603250
"8462",60,20170222,355122442900.3
"8463",60,20170223,357985695534.8
"8464",60,20170224,360628107270
"8465",60,20170227,361952339352.9
"8466",60,20170228,360751802630
"8467",60,20170301,360034122780
"8468",60,20170302,358553013539.6
"8469",60,20170303,356719291660
"8470",60,20170306,355927771550
"8471",60,20170307,355352799230
"8472",60,20170308,349438886200.3
"8473",60,20170309,345658509164.5
"8474",60,20170310,346752956550
"8475",60,20170313,346477508910
"8476",60,20170314,345861855010
"8477",60,20170315,352284047690
"8478",60,20170316,351137035610
"8479",60,20170317,351454953786.5
"8480",60,20170320,352896074690
"8481",60,20170321,352789176330
"8482",60,20170322,353925752337
"8483",60,20170323,356401808240
"8484",60,20170324,355988167210
"8485",60,20170327,353375516129.7
"8486",60,20170328,355294922810
"8487",60,20170329,356543433249.5
"8488",60,20170330,356937994245
"8489",60,20170331,358689016500
"8490",60,20170403,359718841597
"8491",60,20170404,358297085500
"8492",60,20170405,359736286370.7
"8493",60,20170406,360937257870
"8494",60,20170407,361779656197.9
"8495",60,20170410,364439956680
